index,time,rmse,r2,mae,lat,lon,TREFMXAV_U,y_pred,member,year,feature,model
9,10,1.8884585743952538,0.9492714173958077,1.4545995538584222,23.864419571714787,131.38863995133747,295.40173,295.35986776704453,18.000163225326634,2006_2015,CAM_loc,LR
10,11,1.9907965272994825,0.9646362393122951,1.540665030437655,23.863986598906358,131.38583264395854,291.7552,291.8443360488248,18.000258809989262,2006_2015,CAM_loc,LR
11,12,2.1205363732408227,0.9725205197291458,1.629117701044889,23.864371698393136,131.38675850868262,288.50873,288.5945836091937,18.000548601901766,2006_2015,CAM_loc,LR
0,1,2.110626649427216,0.9766786371333473,1.627267546474646,23.864050082247303,131.38944163884915,287.45444,287.4882756372004,18.000191078265306,2006_2015,CAM_surf,LR
1,2,2.087108109715194,0.9750612234154241,1.629308093057011,23.86553375825392,131.38479379485656,289.0144,289.0647919221123,17.999836702794763,2006_2015,CAM_surf,LR
2,3,2.028340609311071,0.9689723255818319,1.5874682998019616,23.86494359062589,131.39260483145634,292.12427,292.26485391869966,17.99983992485562,2006_2015,CAM_surf,LR
3,4,1.857815303330833,0.9594295927818804,1.4569776268858594,23.864455680794578,131.38331360471076,295.45615,295.6881635508342,17.999929685615516,2006_2015,CAM_surf,LR
4,5,1.7120913274767855,0.9461523195154021,1.3321765660898834,23.86554987161178,131.3837758598727,298.1175,298.21048785356345,17.99967328809741,2006_2015,CAM_surf,LR
5,6,1.6650329771048833,0.9392353040184432,1.2678311047042894,23.865744573617672,131.38372930523704,300.02936,300.015827629898,18.00015195874801,2006_2015,CAM_surf,LR
6,7,1.6330917313697144,0.9392240670473302,1.2278256265805532,23.86559690821293,131.38393198697676,301.08163,300.91008432497426,17.999607952660995,2006_2015,CAM_surf,LR
7,8,1.6595971360366646,0.9324878330143306,1.2550315146929494,23.864304278428968,131.3922270179964,300.7833,300.51488479379054,17.999811094096916,2006_2015,CAM_surf,LR
8,9,1.6998613357503654,0.9347351302077452,1.3007659491152999,23.86499427675829,131.38385555194708,298.6372,298.4492169133003,17.999982934973982,2006_2015,CAM_surf,LR
9,10,1.7972647870904173,0.954052494975515,1.3899887397892727,23.864419571714787,131.38863995133747,295.40173,295.3513675981586,18.000163225326634,2006_2015,CAM_surf,LR
10,11,1.915391650132802,0.967264432540937,1.4930016132642756,23.863986598906358,131.38583264395854,291.7552,291.83203316413454,18.000258809989262,2006_2015,CAM_surf,LR
11,12,2.057186018975071,0.9741378759667726,1.5917684855757597,23.864371698393136,131.38675850868262,288.50873,288.5793652627537,18.000548601901766,2006_2015,CAM_surf,LR
0,1,2.136570890278003,0.9761017716951701,1.6355831043392504,23.864050082247303,131.38944163884915,287.45444,287.5040942977842,18.000191078265306,2006_2015,CAM_surf_loc,LR
1,2,2.067496938212976,0.9755276878487331,1.6033699299830966,23.86553375825392,131.38479379485656,289.0144,289.0785208666299,17.999836702794763,2006_2015,CAM_surf_loc,LR
2,3,1.9718547938022293,0.9706763980656524,1.5386306921940547,23.86494359062589,131.39260483145634,292.12427,292.2742567188354,17.99983992485562,2006_2015,CAM_surf_loc,LR
3,4,1.8340877281704409,0.9604592862040146,1.433973129508455,23.864455680794578,131.38331360471076,295.45615,295.69022158460865,17.999929685615516,2006_2015,CAM_surf_loc,LR
4,5,1.751442693177972,0.9436485611520804,1.360343717525635,23.86554987161178,131.3837758598727,298.1175,298.20449345923686,17.99967328809741,2006_2015,CAM_surf_loc,LR
5,6,1.720308700020989,0.9351338052114552,1.3190002435870631,23.865744573617672,131.38372930523704,300.02936,300.003520102894,18.00015195874801,2006_2015,CAM_surf_loc,LR
6,7,1.72675744317064,0.9320525523230895,1.321295010755453,23.86559690821293,131.38393198697676,301.08163,300.8935638231627,17.999607952660995,2006_2015,CAM_surf_loc,LR
7,8,1.7735780303291862,0.922895931361673,1.3648799123576214,23.864304278428968,131.3922270179964,300.7833,300.4997316071932,17.999811094096916,2006_2015,CAM_surf_loc,LR
8,9,1.8009743743180748,0.9267398925728418,1.383351830129938,23.86499427675829,131.38385555194708,298.6372,298.44041760978763,17.999982934973982,2006_2015,CAM_surf_loc,LR
9,10,1.8750392918382048,0.9499898049084737,1.439625028722283,23.864419571714787,131.38863995133747,295.40173,295.35187435711373,18.000163225326634,2006_2015,CAM_surf_loc,LR
10,11,1.970458826704785,0.9653550911422655,1.519107245022354,23.863986598906358,131.38583264395854,291.7552,291.84077304157864,18.000258809989262,2006_2015,CAM_surf_loc,LR
11,12,2.0971376625974387,0.9731236095535789,1.606136603666398,23.864371698393136,131.38675850868262,288.50873,288.5935870254127,18.000548601901766,2006_2015,CAM_surf_loc,LR
0,1,2.1324889369987954,0.9737493717220271,1.6482275481733524,23.86446665115366,131.38892353763788,290.39853,290.4646279329373,17.999631747154226,2061_2070,CAM,LR
1,2,2.0729813418527274,0.9733537695224814,1.613908251592152,23.865337528381534,131.38557059136886,291.90912,291.9836105218189,17.9995421170927,2061_2070,CAM,LR
2,3,1.9650203557142902,0.9688108203928174,1.5377420143072627,23.864799395891325,131.3867322313723,294.97955,295.1401353053973,17.99998465041688,2061_2070,CAM,LR
3,4,1.8377735991189665,0.9586136477259138,1.440403007464351,23.865404963440692,131.3845748164375,298.28503,298.53541581673375,18.000252539015687,2061_2070,CAM,LR
4,5,1.7887120788953168,0.9410046814802628,1.3961283862893932,23.864501127164917,131.38542408671734,301.0696,301.16419525715025,17.99993881470627,2061_2070,CAM,LR
5,6,1.7721943682949437,0.9348627661809087,1.3607320429013836,23.865231537639378,131.37796308677238,303.10886,303.11195084193315,18.00000889590092,2061_2070,CAM,LR
6,7,1.7752903066102015,0.9349505082436694,1.345723896954596,23.86685077561385,131.37823100227084,304.29996,304.11015707156184,18.000134278379573,2061_2070,CAM,LR
7,8,1.8215968861102676,0.9250246827908013,1.384084844991625,23.864293905383438,131.3879061763918,304.04736,303.7318470989914,18.00010156054273,2061_2070,CAM,LR
8,9,1.8422867602792021,0.9216374616851698,1.40477673980794,23.865265918822317,131.38317252449212,301.77435,301.5364453723465,18.0003450226233,2061_2070,CAM,LR
9,10,1.9155923337868295,0.9446638065561618,1.470216015457528,23.865466697557512,131.38001955421123,298.3874,298.2955833411028,17.99992700757009,2061_2070,CAM,LR
10,11,1.9995318457396998,0.961763603147237,1.550553057152979,23.864675855552175,131.38701747927504,294.6161,294.69376430727027,18.000146616392605,2061_2070,CAM,LR
11,12,2.0846422676125034,0.9706896957105219,1.616046686526678,23.86421486266208,131.3826239881327,291.4363,291.55031478070674,17.999966729210254,2061_2070,CAM,LR
0,1,2.1269196963393995,0.9738863057617475,1.6439227364758455,23.86446665115366,131.38892353763788,290.39853,290.4535417483875,17.999631747154226,2061_2070,CAM_loc,LR
1,2,2.066899538157779,0.9735098919289172,1.6086239226465537,23.865337528381534,131.38557059136886,291.90912,291.9703118261405,17.9995421170927,2061_2070,CAM_loc,LR
2,3,1.9618647874435453,0.9689109115300082,1.5341236828163805,23.864799395891325,131.3867322313723,294.97955,295.1278267225737,17.99998465041688,2061_2070,CAM_loc,LR
3,4,1.835180165283868,0.9587303726949663,1.4379897891575857,23.865404963440692,131.3845748164375,298.28503,298.52605047856866,18.000252539015687,2061_2070,CAM_loc,LR
4,5,1.7861101465032991,0.94117619056446,1.3962060195750006,23.864501127164917,131.38542408671734,301.0696,301.15948600286106,17.99993881470627,2061_2070,CAM_loc,LR
5,6,1.7656868664027179,0.9353402560482598,1.3596947148354646,23.865231537639378,131.37796308677238,303.10886,303.1152505979414,18.00000889590092,2061_2070,CAM_loc,LR
6,7,1.7588528259677179,0.9361495230137364,1.3386481945297228,23.86685077561385,131.37823100227084,304.29996,304.1215735315297,18.000134278379573,2061_2070,CAM_loc,LR
7,8,1.7983883462205044,0.9269229982259704,1.37371171255439,23.864293905383438,131.3879061763918,304.04736,303.7475381390776,18.00010156054273,2061_2070,CAM_loc,LR
8,9,1.8191715894505471,0.9235915547291252,1.3957653662517615,23.865265918822317,131.38317252449212,301.77435,301.5498893091191,18.0003450226233,2061_2070,CAM_loc,LR
9,10,1.896428177259552,0.9457654677163791,1.4636501970477065,23.865466697557512,131.38001955421123,298.3874,298.303950602636,17.99992700757009,2061_2070,CAM_loc,LR
10,11,1.9874641974863483,0.9622237418431635,1.5447443072553528,23.864675855552175,131.38701747927504,294.6161,294.6957149008356,18.000146616392605,2061_2070,CAM_loc,LR
11,12,2.079161055705066,0.9708436259868002,1.61235753840201,23.86421486266208,131.3826239881327,291.4363,291.5448527323634,17.999966729210254,2061_2070,CAM_loc,LR
0,1,2.1141108291407935,0.9741998856853108,1.6508899467930795,23.86446665115366,131.38892353763788,290.39853,290.44023532587624,17.999631747154226,2061_2070,CAM_surf,LR
1,2,2.095684057762204,0.9727669293367052,1.644423010542965,23.865337528381534,131.38557059136886,291.90912,291.9624268655323,17.9995421170927,2061_2070,CAM_surf,LR
2,3,2.0346476596368333,0.9665613858078576,1.5969972019030407,23.864799395891325,131.3867322313723,294.97955,295.12797866253067,17.99998465041688,2061_2070,CAM_surf,LR
3,4,1.8922791258318705,0.9561223327139655,1.4866871428734267,23.865404963440692,131.3845748164375,298.28503,298.53540822238426,18.000252539015687,2061_2070,CAM_surf,LR
4,5,1.7750085669843294,0.9419051576114291,1.388955797903956,23.864501127164917,131.38542408671734,301.0696,301.1749297561057,17.99993881470627,2061_2070,CAM_surf,LR
5,6,1.7384519383969521,0.9373195675108724,1.340358025091567,23.865231537639378,131.37796308677238,303.10886,303.13016820488093,18.00000889590092,2061_2070,CAM_surf,LR
6,7,1.7095478235750166,0.9396791221726538,1.2986045909474173,23.86685077561385,131.37823100227084,304.29996,304.1325111991815,18.000134278379573,2061_2070,CAM_surf,LR
7,8,1.7346493535220806,0.932011234021735,1.3192011613913368,23.864293905383438,131.3879061763918,304.04736,303.75236581629946,18.00010156054273,2061_2070,CAM_surf,LR
8,9,1.7560102029418299,0.9288052280793114,1.3496986516353433,23.865265918822317,131.38317252449212,301.77435,301.54952922281154,18.0003450226233,2061_2070,CAM_surf,LR
9,10,1.8362713689598655,0.9491516545777725,1.4284442091824372,23.865466697557512,131.38001955421123,298.3874,298.2974521565068,17.99992700757009,2061_2070,CAM_surf,LR
10,11,1.9451797899148626,0.9638140643034959,1.5281385177930975,23.864675855552175,131.38701747927504,294.6161,294.6844127639568,18.000146616392605,2061_2070,CAM_surf,LR
11,12,2.0565406876603705,0.9714745922323521,1.6145212830977806,23.86421486266208,131.3826239881327,291.4363,291.530662949876,17.999966729210254,2061_2070,CAM_surf,LR
0,1,2.0414454300272236,0.9759429883152774,1.5754092868870406,23.86446665115366,131.38892353763788,290.39853,290.4526587993191,17.999631747154226,2061_2070,CAM_surf_loc,LR
1,2,1.999891714159682,0.9751996416729081,1.5553280544329817,23.865337528381534,131.38557059136886,291.90912,291.97321856001827,17.9995421170927,2061_2070,CAM_surf_loc,LR
2,3,1.9175286661114492,0.9703001966034569,1.4991685487148712,23.864799395891325,131.3867322313723,294.97955,295.1346006581876,17.99998465041688,2061_2070,CAM_surf_loc,LR
3,4,1.7846731445561648,0.960970722617508,1.400115106602488,23.865404963440692,131.3845748164375,298.28503,298.53589545103017,18.000252539015687,2061_2070,CAM_surf_loc,LR
4,5,1.6921104133051037,0.9472048452630533,1.321104227575926,23.864501127164917,131.38542408671734,301.0696,301.1689300586603,17.99993881470627,2061_2070,CAM_surf_loc,LR
5,6,1.6589265343263224,0.9429230293965819,1.2722011361452183,23.865231537639378,131.37796308677238,303.10886,303.1194114623193,18.00000889590092,2061_2070,CAM_surf_loc,LR
6,7,1.6603228359739466,0.9431028875192847,1.2550541705507627,23.86685077561385,131.37823100227084,304.29996,304.11881821384344,18.000134278379573,2061_2070,CAM_surf_loc,LR
7,8,1.704975333140111,0.9343174565455428,1.2924848728329328,23.864293905383438,131.3879061763918,304.04736,303.7399525596367,18.00010156054273,2061_2070,CAM_surf_loc,LR
8,9,1.7184755163455834,0.9318162738561024,1.3104454434709065,23.865265918822317,131.38317252449212,301.77435,301.5418696187585,18.0003450226233,2061_2070,CAM_surf_loc,LR
9,10,1.788631410216171,0.9517558336237378,1.3776996349806143,23.865466697557512,131.38001955421123,298.3874,298.2971188377377,17.99992700757009,2061_2070,CAM_surf_loc,LR
10,11,1.8838555059258704,0.9660597148007737,1.4638396725756466,23.864675855552175,131.38701747927504,294.6161,294.6908582095987,18.000146616392605,2061_2070,CAM_surf_loc,LR
11,12,1.9881634264233299,0.9733399223711341,1.541544726473657,23.86421486266208,131.3826239881327,291.4363,291.5416998256473,17.999966729210254,2061_2070,CAM_surf_loc,LR
0,1,1.3856540853395443,0.9889165291939729,1.0315457257396845,23.86446665115366,131.38892353763788,290.39853,290.38535946092105,17.999631747154226,climate,CAM,FLAML
1,2,1.4723043091659587,0.9865587344875661,1.0984637295744164,23.865337528381534,131.38557059136886,291.90912,291.92151957079795,17.9995421170927,climate,CAM,FLAML
2,3,1.5474013051462883,0.9806591408688714,1.157165716324684,23.864799395891325,131.3867322313723,294.97955,294.94533847128184,17.99998465041688,climate,CAM,FLAML
3,4,1.5232159596253076,0.9715687406938475,1.1450831336078973,23.865404963440692,131.3845748164375,298.28503,298.20681670711673,18.000252539015687,climate,CAM,FLAML
4,5,1.464951965539173,0.960428415495464,1.1046901106719738,23.864501127164917,131.38542408671734,301.0696,300.8776137935559,17.99993881470627,climate,CAM,FLAML
5,6,1.4202931240134509,0.9581628033649612,1.0607234044150171,23.865231537639378,131.37796308677238,303.10886,302.9065215356334,18.00000889590092,climate,CAM,FLAML
6,7,1.4752883199787181,0.9550780135707567,1.0800145218592554,23.86685077561385,131.37823100227084,304.29996,304.00831760336126,18.000134278379573,climate,CAM,FLAML
7,8,1.5464164724621303,0.9459660525894997,1.1260278769230654,23.864293905383438,131.3879061763918,304.04736,303.6979263711986,18.00010156054273,climate,CAM,FLAML
8,9,1.556615830490694,0.9440555615651778,1.1351692405890044,23.865265918822317,131.38317252449212,301.77435,301.46137544259295,18.0003450226233,climate,CAM,FLAML
9,10,1.5063063643215735,0.9657839617840255,1.105134099384462,23.865466697557512,131.38001955421123,298.3874,298.1354219147561,17.99992700757009,climate,CAM,FLAML
10,11,1.4214959949405914,0.9806753520618978,1.0544494156318331,23.864675855552175,131.38701747927504,294.6161,294.4612011058194,18.000146616392605,climate,CAM,FLAML
11,12,1.3621494652002908,0.9874856937938999,1.0150487750080008,23.86421486266208,131.3826239881327,291.4363,291.37450016084983,17.999966729210254,climate,CAM,FLAML
0,1,0.929392903653042,0.9950138558158049,0.6729935455826133,23.86446665115366,131.38892353763788,290.39853,290.3438042715388,17.999631747154226,climate,CAM_loc,FLAML
1,2,0.9416525121010072,0.99450172658597,0.690875290569471,23.865337528381534,131.38557059136886,291.90912,291.81079091131767,17.9995421170927,climate,CAM_loc,FLAML
2,3,0.9722613680384473,0.9923645277400808,0.7175278309196459,23.864799395891325,131.3867322313723,294.97955,294.84027003974353,17.99998465041688,climate,CAM_loc,FLAML
3,4,0.975316635270656,0.9883436012156532,0.7188312904817241,23.865404963440692,131.3845748164375,298.28503,298.1731638358158,18.000252539015687,climate,CAM_loc,FLAML
4,5,0.9137629286357751,0.98460414754873,0.6723188074183686,23.864501127164917,131.38542408671734,301.0696,300.9277908537546,17.99993881470627,climate,CAM_loc,FLAML
5,6,0.8762569911847752,0.9840753608818283,0.6457339853902154,23.865231537639378,131.37796308677238,303.10886,303.1073824155854,18.00000889590092,climate,CAM_loc,FLAML
6,7,0.9055171231488887,0.9830761768473952,0.6591886895301814,23.86685077561385,131.37823100227084,304.29996,304.3662757582175,18.000134278379573,climate,CAM_loc,FLAML
7,8,0.917055464871766,0.9809977526076639,0.6691000318774468,23.864293905383438,131.3879061763918,304.04736,304.0523014645599,18.00010156054273,climate,CAM_loc,FLAML
8,9,0.9122693977271344,0.9807850063024328,0.67191051482403,23.865265918822317,131.38317252449212,301.77435,301.7099853895055,18.0003450226233,climate,CAM_loc,FLAML
9,10,0.9274213650469632,0.9870294828192084,0.6793014346858403,23.865466697557512,131.38001955421123,298.3874,298.2547660829013,17.99992700757009,climate,CAM_loc,FLAML
10,11,0.9176136402696919,0.9919473276048988,0.6752907460440687,23.864675855552175,131.38701747927504,294.6161,294.5217000967318,18.000146616392605,climate,CAM_loc,FLAML
11,12,0.9232837109782698,0.9942505328619411,0.6740696580539025,23.86421486266208,131.3826239881327,291.4363,291.39729107098077,17.999966729210254,climate,CAM_loc,FLAML
0,1,0.9491557179454077,0.9947995483215324,0.6855448650044654,23.86446665115366,131.38892353763788,290.39853,290.35657330731357,17.999631747154226,climate,CAM_surf,FLAML
1,2,0.9599296657101501,0.9942862159770958,0.7017999939667022,23.865337528381534,131.38557059136886,291.90912,291.82208735675533,17.9995421170927,climate,CAM_surf,FLAML
2,3,0.9939500349501774,0.9920200724066547,0.7297203942298492,23.864799395891325,131.3867322313723,294.97955,294.8533503994837,17.99998465041688,climate,CAM_surf,FLAML
3,4,1.000450864840304,0.9877350816476003,0.7333734771294204,23.865404963440692,131.3845748164375,298.28503,298.18399505148756,18.000252539015687,climate,CAM_surf,FLAML
4,5,0.9386927710507103,0.9837526095451998,0.6876778127510664,23.864501127164917,131.38542408671734,301.0696,300.93957914167356,17.99993881470627,climate,CAM_surf,FLAML
5,6,0.8986188205021375,0.9832522053401471,0.6603486912612128,23.865231537639378,131.37796308677238,303.10886,303.12362460587667,18.00000889590092,climate,CAM_surf,FLAML
6,7,0.9128243043904101,0.982801937064149,0.6631000459106908,23.86685077561385,131.37823100227084,304.29996,304.3737349177727,18.000134278379573,climate,CAM_surf,FLAML
7,8,0.9157750246064946,0.9810507794034324,0.6658181209583497,23.864293905383438,131.3879061763918,304.04736,304.0469001816948,18.00010156054273,climate,CAM_surf,FLAML
8,9,0.9179511967722737,0.9805449111782684,0.6715098431294753,23.865265918822317,131.38317252449212,301.77435,301.6996575754918,18.0003450226233,climate,CAM_surf,FLAML
9,10,0.9403033876737352,0.986666655456248,0.6860398812217489,23.865466697557512,131.38001955421123,298.3874,298.25640652270664,17.99992700757009,climate,CAM_surf,FLAML
10,11,0.9300393833133933,0.9917277626134231,0.6828984246732869,23.864675855552175,131.38701747927504,294.6161,294.5364716733115,18.000146616392605,climate,CAM_surf,FLAML
11,12,0.9418629807748125,0.9940168112437842,0.6863546519551643,23.86421486266208,131.3826239881327,291.4363,291.4143386620332,17.999966729210254,climate,CAM_surf,FLAML
0,1,0.9170173916053266,0.9951457596800917,0.6596087777760721,23.86446665115366,131.38892353763788,290.39853,290.34607780167875,17.999631747154226,climate,CAM_surf_loc,FLAML
1,2,0.9294594204189902,0.9946431947122374,0.6775163940421453,23.865337528381534,131.38557059136886,291.90912,291.80459008720595,17.9995421170927,climate,CAM_surf_loc,FLAML
2,3,0.9639139881275461,0.9924950740835595,0.7072183726669155,23.864799395891325,131.3867322313723,294.97955,294.83444331378433,17.99998465041688,climate,CAM_surf_loc,FLAML
3,4,0.9668691755080768,0.9885446447183628,0.708358523994315,23.865404963440692,131.3845748164375,298.28503,298.16964477413876,18.000252539015687,climate,CAM_surf_loc,FLAML
4,5,0.9010183679573164,0.9850306149452325,0.658977617339156,23.864501127164917,131.38542408671734,301.0696,300.92633916869846,17.99993881470627,climate,CAM_surf_loc,FLAML
5,6,0.8626925748934813,0.9845645701807686,0.6330080995553508,23.865231537639378,131.37796308677238,303.10886,303.1231684317988,18.00000889590092,climate,CAM_surf_loc,FLAML
6,7,0.8969161280339192,0.9833961496283029,0.6521658603029161,23.86685077561385,131.37823100227084,304.29996,304.4071806830885,18.000134278379573,climate,CAM_surf_loc,FLAML
7,8,0.8992167454897433,0.981729832322724,0.6556496146616626,23.864293905383438,131.3879061763918,304.04736,304.09213583915204,18.00010156054273,climate,CAM_surf_loc,FLAML
8,9,0.8846623404124394,0.9819303761066341,0.6501912848687061,23.865265918822317,131.38317252449212,301.77435,301.73102071581803,18.0003450226233,climate,CAM_surf_loc,FLAML
9,10,0.9024910450815494,0.9877174397576621,0.6577208353860912,23.865466697557512,131.38001955421123,298.3874,298.26431094698694,17.99992700757009,climate,CAM_surf_loc,FLAML
10,11,0.8970579985695372,0.9923040656273712,0.6562429957322963,23.864675855552175,131.38701747927504,294.6161,294.5318188526789,18.000146616392605,climate,CAM_surf_loc,FLAML
11,12,0.9097296374587324,0.9944181014898076,0.660031966821003,23.86421486266208,131.3826239881327,291.4363,291.4104188346878,17.999966729210254,climate,CAM_surf_loc,FLAML
0,1,1.4231098890304565,0.9883092320748881,1.0470755100250244,23.86446665115366,131.38892353763788,290.39853,290.3695068359375,17.999631747154226,climate,CAM,xgboost
1,2,1.4859997034072876,0.9863075169645381,1.1051748991012573,23.865337528381534,131.38557059136886,291.90912,291.9136047363281,17.9995421170927,climate,CAM,xgboost
2,3,1.547236442565918,0.9806632283518566,1.1571040153503418,23.864799395891325,131.3867322313723,294.97955,294.943115234375,17.99998465041688,climate,CAM,xgboost
3,4,1.5224502086639404,0.971597380267072,1.1458383798599243,23.865404963440692,131.3845748164375,298.28503,298.2037353515625,18.000252539015687,climate,CAM,xgboost
4,5,1.4776252508163452,0.9597408002814652,1.1140750646591187,23.864501127164917,131.38542408671734,301.0696,300.8644104003906,17.99993881470627,climate,CAM,xgboost
5,6,1.4769227504730225,0.9547600809930582,1.0921558141708374,23.865231537639378,131.37796308677238,303.10886,302.8684387207031,18.00000889590092,climate,CAM,xgboost
6,7,1.5438363552093506,0.950806406030149,1.1165090799331665,23.86685077561385,131.37823100227084,304.29996,303.9596252441406,18.000134278379573,climate,CAM,xgboost
7,8,1.5898170471191406,0.9428905887125838,1.1511808633804321,23.864293905383438,131.3879061763918,304.04736,303.6641540527344,18.00010156054273,climate,CAM,xgboost
8,9,1.5646618604660034,0.9434757886141881,1.1420013904571533,23.865265918822317,131.38317252449212,301.77435,301.4523010253906,18.0003450226233,climate,CAM,xgboost
9,10,1.5065281391143799,0.9657739139620789,1.1057288646697998,23.865466697557512,131.38001955421123,298.3874,298.1338195800781,17.99992700757009,climate,CAM,xgboost
10,11,1.4214627742767334,0.9806762704008171,1.0531991720199585,23.864675855552175,131.38701747927504,294.6161,294.45404052734375,18.000146616392605,climate,CAM,xgboost
11,12,1.3825925588607788,0.9871072414897236,1.0224828720092773,23.86421486266208,131.3826239881327,291.4363,291.3611145019531,17.999966729210254,climate,CAM,xgboost
0,1,0.982741117477417,0.9944250093741961,0.69264817237854,23.86446665115366,131.38892353763788,290.39853,290.3291931152344,17.999631747154226,climate,CAM_loc,xgboost
1,2,0.9711366295814514,0.9941520293216498,0.7055165767669678,23.865337528381534,131.38557059136886,291.90912,291.8083190917969,17.9995421170927,climate,CAM_loc,xgboost
2,3,0.9838353395462036,0.992181657437218,0.726749837398529,23.864799395891325,131.3867322313723,294.97955,294.84356689453125,17.99998465041688,climate,CAM_loc,xgboost
3,4,0.989217221736908,0.9880089622017648,0.7318397760391235,23.865404963440692,131.3845748164375,298.28503,298.17083740234375,18.000252539015687,climate,CAM_loc,xgboost
4,5,0.9540597796440125,0.9832163062359305,0.6974942684173584,23.864501127164917,131.38542408671734,301.0696,300.9114990234375,17.99993881470627,climate,CAM_loc,xgboost
5,6,0.9753170013427734,0.9802713006070323,0.6917023658752441,23.865231537639378,131.37796308677238,303.10886,303.0534362792969,18.00000889590092,climate,CAM_loc,xgboost
6,7,1.0293974876403809,0.9781288711806033,0.7139438986778259,23.86685077561385,131.37823100227084,304.29996,304.293212890625,18.000134278379573,climate,CAM_loc,xgboost
7,8,1.0071202516555786,0.9770820169368776,0.7130473256111145,23.864293905383438,131.3879061763918,304.04736,304.00811767578125,18.00010156054273,climate,CAM_loc,xgboost
8,9,0.9404882788658142,0.9795778748637075,0.6902916431427002,23.865265918822317,131.38317252449212,301.77435,301.71075439453125,18.0003450226233,climate,CAM_loc,xgboost
9,10,0.9381334781646729,0.9867281237934128,0.686648428440094,23.865466697557512,131.38001955421123,298.3874,298.2572021484375,17.99992700757009,climate,CAM_loc,xgboost
10,11,0.9304420351982117,0.991720598299959,0.6807831525802612,23.864675855552175,131.38701747927504,294.6161,294.514892578125,18.000146616392605,climate,CAM_loc,xgboost
11,12,0.9569248557090759,0.9938239298260912,0.6852426528930664,23.86421486266208,131.3826239881327,291.4363,291.38262939453125,17.999966729210254,climate,CAM_loc,xgboost
0,1,1.0219308137893677,0.9939714980860861,0.7179252505302429,23.86446665115366,131.38892353763788,290.39853,290.3415832519531,17.999631747154226,climate,CAM_surf,xgboost
1,2,1.0177570581436157,0.993577062886392,0.7356034517288208,23.865337528381534,131.38557059136886,291.90912,291.8247985839844,17.9995421170927,climate,CAM_surf,xgboost
2,3,1.0382922887802124,0.9912921723042422,0.76164710521698,23.864799395891325,131.3867322313723,294.97955,294.8583679199219,17.99998465041688,climate,CAM_surf,xgboost
3,4,1.0474857091903687,0.9865547529629005,0.7693737745285034,23.865404963440692,131.3845748164375,298.28503,298.17547607421875,18.000252539015687,climate,CAM_surf,xgboost
4,5,1.009490966796875,0.981209365841566,0.7347414493560791,23.864501127164917,131.38542408671734,301.0696,300.9071960449219,17.99993881470627,climate,CAM_surf,xgboost
5,6,1.0172934532165527,0.9785365892359776,0.7202259302139282,23.865231537639378,131.37796308677238,303.10886,303.0340270996094,18.00000889590092,climate,CAM_surf,xgboost
6,7,1.0558773279190063,0.976989196855236,0.7302840948104858,23.86685077561385,131.37823100227084,304.29996,304.24530029296875,18.000134278379573,climate,CAM_surf,xgboost
7,8,1.0352048873901367,0.9757859752373212,0.7290500402450562,23.864293905383438,131.3879061763918,304.04736,303.9580078125,18.00010156054273,climate,CAM_surf,xgboost
8,9,0.98326575756073,0.9776778653270463,0.7147436141967773,23.865265918822317,131.38317252449212,301.77435,301.6764221191406,18.0003450226233,climate,CAM_surf,xgboost
9,10,0.9867133498191833,0.9853179751859404,0.7178428173065186,23.865466697557512,131.38001955421123,298.3874,298.2445373535156,17.99992700757009,climate,CAM_surf,xgboost
10,11,0.9710966348648071,0.9909812795456631,0.7076953649520874,23.864675855552175,131.38701747927504,294.6161,294.5168151855469,18.000146616392605,climate,CAM_surf,xgboost
11,12,0.9937719106674194,0.9933391519853771,0.7094408869743347,23.86421486266208,131.3826239881327,291.4363,291.3910827636719,17.999966729210254,climate,CAM_surf,xgboost
0,1,0.9715577960014343,0.9945511635774966,0.6764596104621887,23.86446665115366,131.38892353763788,290.39853,290.33203125,17.999631747154226,climate,CAM_surf_loc,xgboost
1,2,0.9549000263214111,0.9943459343900289,0.6871742606163025,23.865337528381534,131.38557059136886,291.90912,291.80291748046875,17.9995421170927,climate,CAM_surf_loc,xgboost
2,3,0.9662792682647705,0.9924581785766001,0.7082873582839966,23.864799395891325,131.3867322313723,294.97955,294.8393859863281,17.99998465041688,climate,CAM_surf_loc,xgboost
3,4,0.9733552932739258,0.9883904413482552,0.7143738865852356,23.865404963440692,131.3845748164375,298.28503,298.1675109863281,18.000252539015687,climate,CAM_surf_loc,xgboost
4,5,0.9362791776657104,0.9838360609166141,0.6788662672042847,23.864501127164917,131.38542408671734,301.0696,300.9109802246094,17.99993881470627,climate,CAM_surf_loc,xgboost
5,6,0.9571117162704468,0.9810009065533278,0.6730356216430664,23.865231537639378,131.37796308677238,303.10886,303.0661926269531,18.00000889590092,climate,CAM_surf_loc,xgboost
6,7,1.0100317001342773,0.9789440762054011,0.6951450705528259,23.86685077561385,131.37823100227084,304.29996,304.322021484375,18.000134278379573,climate,CAM_surf_loc,xgboost
7,8,0.9753199219703674,0.978506495812581,0.686332106590271,23.864293905383438,131.3879061763918,304.04736,304.0368347167969,18.00010156054273,climate,CAM_surf_loc,xgboost
8,9,0.9030864834785461,0.9811699298366384,0.6606605648994446,23.865265918822317,131.38317252449212,301.77435,301.7289733886719,18.0003450226233,climate,CAM_surf_loc,xgboost
